league_code,date,week,hg,ag,lam_h,lam_a
SW-DA,2025-11-02,2025-10-27/2025-11-02,4,0,4.300806486961501,0.5623900791845221
SW-DA,2025-11-02,2025-10-27/2025-11-02,0,0,2.167597533469721,1.121640874184055
SW-DA,2025-11-02,2025-10-27/2025-11-02,4,0,1.434880697744389,0.8202728992374638
SW-DA,2025-11-02,2025-10-27/2025-11-02,1,2,2.0632686106577687,0.8347650507648687
NO-TS,2025-11-02,2025-10-27/2025-11-02,3,2,1.1593699310691077,1.028550239631183
SW-EN,2025-11-02,2025-10-27/2025-11-02,1,2,1.5471943883303896,0.9486171483171796
SW-SE,2025-11-02,2025-10-27/2025-11-02,2,1,2.0024414392261005,1.6553001144218626
SW-AL,2025-11-02,2025-10-27/2025-11-02,0,0,1.655671050874935,1.0833830643997366
VL,2025-11-02,2025-10-27/2025-11-02,3,2,1.2372646111142038,1.1456830948987877
SW-EE,2025-11-02,2025-10-27/2025-11-02,4,3,2.2984231478643697,0.9215434188489282
SW-AL,2025-11-02,2025-10-27/2025-11-02,0,3,1.349571434546586,1.4673977773366873
SW-AL,2025-11-02,2025-10-27/2025-11-02,0,0,0.8989958838767691,1.4752093781074083
NO-ELI,2025-11-02,2025-10-27/2025-11-02,4,0,2.0318119403575716,1.246575113340818
NO-ELI,2025-11-02,2025-10-27/2025-11-02,1,4,2.537716699195334,0.6141856604231413
NO-ELI,2025-11-02,2025-10-27/2025-11-02,3,1,1.3735179225577137,1.3575764168061126
SW-ES,2025-11-02,2025-10-27/2025-11-02,2,3,2.266307614623082,1.8846701692482204
SW-ES,2025-11-02,2025-10-27/2025-11-02,3,1,1.0919135520976346,1.95894256103067
NO-ELI,2025-11-02,2025-10-27/2025-11-02,1,2,1.1703556734283114,2.9354684948369574
NO-ELI,2025-11-02,2025-10-27/2025-11-02,2,1,1.1957488220564008,1.9538427716008475
NO-ELI,2025-11-02,2025-10-27/2025-11-02,3,1,1.6598700664775123,0.7576908717152526
NO-OBOS,2025-11-02,2025-10-27/2025-11-02,1,5,1.2660646437316418,1.3349470807375
NO-OBOS,2025-11-02,2025-10-27/2025-11-02,0,1,2.4184601202702694,1.4205148533333274
SW-EN,2025-11-02,2025-10-27/2025-11-02,3,1,4.244536680658871,1.3683186856664107
SW-EN,2025-11-02,2025-10-27/2025-11-02,0,2,0.9051631930434021,1.6761788360291954
SW-SE,2025-11-03,2025-11-03/2025-11-09,2,2,0.9842320963783153,1.155580095758297
SW-AL,2025-11-03,2025-11-03/2025-11-09,0,5,0.6821426999868401,2.579100643570242
VL,2025-11-03,2025-11-03/2025-11-09,2,2,1.7304430361747387,2.9021243746885252
VL,2025-11-03,2025-11-03/2025-11-09,3,3,2.0214591175333587,1.814182839067263
SW-AL,2025-11-03,2025-11-03/2025-11-09,1,1,0.8315927060448142,2.209984258924801
SW-EN,2025-11-03,2025-11-03/2025-11-09,4,1,2.992756325630362,1.0926644205366849
NO-TS,2025-11-07,2025-11-03/2025-11-09,4,0,2.157828161118802,1.4625431360964811
NO-TS,2025-11-07,2025-11-03/2025-11-09,1,2,1.679415265747672,1.245064226501229
SW-DA,2025-11-07,2025-11-03/2025-11-09,0,3,0.46913535714717797,4.320762679795273
NO-TS,2025-11-07,2025-11-03/2025-11-09,1,3,1.3900380806372963,1.241385054019041
NO-TS,2025-11-07,2025-11-03/2025-11-09,1,1,1.3526091344968332,1.1057859462954331
NO-TS,2025-11-07,2025-11-03/2025-11-09,1,3,0.49226329815437375,2.2872617155606862
SW-ES,2025-11-08,2025-11-03/2025-11-09,3,2,1.6046864533477265,1.9215690561968828
SW-ES,2025-11-08,2025-11-03/2025-11-09,2,1,0.7986987295550069,2.348470511961743
SW-ES,2025-11-08,2025-11-03/2025-11-09,1,0,2.1344632624232505,1.0117363320854424
NO-ELI,2025-11-08,2025-11-03/2025-11-09,0,2,1.3435143521841206,1.4101612429076114
NO-ELI,2025-11-08,2025-11-03/2025-11-09,3,0,2.5143024039048107,1.019784348707784
SW-ES,2025-11-08,2025-11-03/2025-11-09,3,0,1.745120363949333,0.8554903644051601
SW-DA,2025-11-08,2025-11-03/2025-11-09,0,2,0.8133217226677394,3.0487870521872003
SW-DA,2025-11-08,2025-11-03/2025-11-09,0,4,1.0615705125059556,1.37852297271972
SW-ES,2025-11-08,2025-11-03/2025-11-09,4,2,0.7288997153655831,1.2150354985854284
SW-ES,2025-11-08,2025-11-03/2025-11-09,1,4,2.345118067513866,0.9239863971161405
SW-DA,2025-11-08,2025-11-03/2025-11-09,0,1,1.3588260058731583,1.0646405761802602
SW-DA,2025-11-08,2025-11-03/2025-11-09,3,0,1.567247829333355,2.5938096990771338
SW-ES,2025-11-08,2025-11-03/2025-11-09,5,0,1.6646985131637766,1.0219901319735243
SW-ES,2025-11-08,2025-11-03/2025-11-09,2,3,1.4093185120376173,2.3196058782809725
SW-EE,2025-11-08,2025-11-03/2025-11-09,1,5,0.5111691341328771,3.369454378777806
SW-SE,2025-11-08,2025-11-03/2025-11-09,1,4,2.2532443382036598,1.0549286192806009
SW-EE,2025-11-08,2025-11-03/2025-11-09,3,2,1.287091660844203,1.1704178858547098
SW-EE,2025-11-08,2025-11-03/2025-11-09,1,2,0.8567862596750269,3.1774060601567617
SW-EE,2025-11-08,2025-11-03/2025-11-09,1,2,0.849602672876895,1.5703036756515498
SW-EE,2025-11-08,2025-11-03/2025-11-09,1,0,0.8162165432597975,1.7560721983179355
SW-EE,2025-11-08,2025-11-03/2025-11-09,0,4,1.3077948375897817,2.8395967332375434
SW-EE,2025-11-08,2025-11-03/2025-11-09,1,1,1.5317244550787452,1.00827426112533
NO-OBOS,2025-11-08,2025-11-03/2025-11-09,1,2,0.8770308223979046,2.2419599365711655
NO-OBOS,2025-11-08,2025-11-03/2025-11-09,1,1,1.7488273450537477,1.7680037650762555
NO-OBOS,2025-11-08,2025-11-03/2025-11-09,5,2,1.0702627151872766,1.6155033783910935
NO-OBOS,2025-11-08,2025-11-03/2025-11-09,0,3,1.76866817334521,1.538703046980281
NO-OBOS,2025-11-08,2025-11-03/2025-11-09,0,0,1.2036501030207551,2.4535368719691144
NO-OBOS,2025-11-08,2025-11-03/2025-11-09,0,3,1.3659288043188644,1.2857566182789388
SW-SE,2025-11-08,2025-11-03/2025-11-09,4,1,2.382999017344717,0.7939203959121439
NO-OBOS,2025-11-08,2025-11-03/2025-11-09,0,0,0.8595879968962319,2.139799562236132
SW-SE,2025-11-08,2025-11-03/2025-11-09,1,2,1.7665993765166408,0.7434743430471029
SW-SE,2025-11-08,2025-11-03/2025-11-09,5,0,1.3986552241985564,1.0465715306150185
NO-OBOS,2025-11-08,2025-11-03/2025-11-09,3,0,3.43907600888101,0.7624134826083102
SW-SE,2025-11-08,2025-11-03/2025-11-09,1,4,1.440920272074887,0.8211132193536614
SW-SE,2025-11-08,2025-11-03/2025-11-09,4,1,1.9524998671564515,1.26515417810457
SW-SE,2025-11-08,2025-11-03/2025-11-09,1,1,1.1444569543561829,1.4338127132843579
SW-SE,2025-11-08,2025-11-03/2025-11-09,1,1,1.2650502115564046,1.59736344872689
SW-EN,2025-11-09,2025-11-03/2025-11-09,3,3,1.7357994150332896,0.8082214995372307
SW-EN,2025-11-09,2025-11-03/2025-11-09,1,0,3.1509504076140313,1.1341335502749914
NO-ELI,2025-11-09,2025-11-03/2025-11-09,1,1,1.960820825846411,1.102495838998014
NO-ELI,2025-11-09,2025-11-03/2025-11-09,5,0,3.172024534487995,0.7435913122982928
VL,2025-11-09,2025-11-03/2025-11-09,0,2,1.5708608802092974,2.1357535470013937
VL,2025-11-09,2025-11-03/2025-11-09,2,0,1.3711642727943218,1.4504058997847429
VL,2025-11-09,2025-11-03/2025-11-09,3,0,2.6708879121524447,1.6136541613426525
SW-AL,2025-11-09,2025-11-03/2025-11-09,0,2,1.525276448558902,0.6076232864989677
SW-AL,2025-11-09,2025-11-03/2025-11-09,3,0,2.691406618765102,1.0741135972482412
SW-AL,2025-11-09,2025-11-03/2025-11-09,1,3,1.5168885024508163,0.9992215589740291
SW-AL,2025-11-09,2025-11-03/2025-11-09,2,0,1.7590933000141162,0.8837126559159094
SW-AL,2025-11-09,2025-11-03/2025-11-09,1,3,0.8758299211058717,2.096835340741041
SW-AL,2025-11-09,2025-11-03/2025-11-09,2,1,1.1215912693666181,1.3033914041090482
SW-EN,2025-11-09,2025-11-03/2025-11-09,1,2,1.5666219517351974,1.3304051630976221
SW-EN,2025-11-09,2025-11-03/2025-11-09,0,0,2.203240722206021,2.2643145026909655
SW-AL,2025-11-09,2025-11-03/2025-11-09,1,0,1.999464621051184,0.6294359714970368
NO-ELI,2025-11-09,2025-11-03/2025-11-09,0,2,1.228639896845643,2.0625333652986035
SW-EN,2025-11-09,2025-11-03/2025-11-09,3,2,2.6046126208197395,0.9816317517211185
SW-EN,2025-11-09,2025-11-03/2025-11-09,2,2,1.809778342643349,1.5788664153114886
SW-EN,2025-11-09,2025-11-03/2025-11-09,0,1,1.7032749657820376,0.5591908148601331
SW-EN,2025-11-09,2025-11-03/2025-11-09,1,7,1.8580979724492743,2.725704085223786
NO-ELI,2025-11-09,2025-11-03/2025-11-09,1,0,1.7779688965821125,1.640354573141642
SW-AL,2025-11-09,2025-11-03/2025-11-09,3,1,3.231062334535275,1.6611376438483247
NO-ELI,2025-11-09,2025-11-03/2025-11-09,2,1,1.719746261401413,1.3651849301027634
SW-DA,2025-11-09,2025-11-03/2025-11-09,1,2,1.8612601098551378,1.6287291338028902
NO-ELI,2025-11-09,2025-11-03/2025-11-09,1,0,1.3775032830039824,1.3227984297411997
SW-DA,2025-11-10,2025-11-10/2025-11-16,2,2,1.0391477216860967,1.9935390971873803
NO-TS,2025-11-15,2025-11-10/2025-11-16,0,3,1.2117729075472068,1.291379143341067
SW-EE,2025-11-15,2025-11-10/2025-11-16,3,1,2.935574104069182,0.6884751119673228
SW-EE,2025-11-15,2025-11-10/2025-11-16,2,2,1.522440371969708,1.480215118085233
SW-EE,2025-11-15,2025-11-10/2025-11-16,5,4,2.9719264239444327,0.7158605140978016
NO-TS,2025-11-15,2025-11-10/2025-11-16,1,0,3.5752803212226145,0.4713328642804164
SW-EE,2025-11-15,2025-11-10/2025-11-16,1,4,1.6971309590619281,1.6291197569128095
NO-TS,2025-11-15,2025-11-10/2025-11-16,1,3,1.2092210897660443,1.8999566570063957
NO-TS,2025-11-15,2025-11-10/2025-11-16,8,0,4.483780501921822,0.3666803455237717
SW-EE,2025-11-15,2025-11-10/2025-11-16,5,2,2.5700564093761984,0.5214594043355986
SW-EE,2025-11-15,2025-11-10/2025-11-16,1,0,1.0033701901536776,1.5663968377501496
SW-EE,2025-11-15,2025-11-10/2025-11-16,3,0,4.154087964826509,0.3657760972615743
NO-TS,2025-11-15,2025-11-10/2025-11-16,2,4,0.7773375233194301,2.862469988621264
SW-DA,2025-11-16,2025-11-10/2025-11-16,6,0,3.7650998907404123,0.8659457494355738
SW-DA,2025-11-16,2025-11-10/2025-11-16,3,1,1.4521619565234125,1.2107787017508387
SW-DA,2025-11-16,2025-11-10/2025-11-16,1,2,1.1587988323985128,1.495016724647162
SW-DA,2025-11-16,2025-11-10/2025-11-16,7,1,2.302863706681972,0.7899644028471683
SW-DA,2025-11-16,2025-11-10/2025-11-16,3,1,2.3742253449282735,0.9601101804924698
SW-DA,2025-11-16,2025-11-10/2025-11-16,0,3,1.395728476412824,2.329420328626562
SW-DA,2025-11-16,2025-11-10/2025-11-16,1,0,3.0080720694320164,0.5245151672169853
NO-ELI,2025-11-21,2025-11-17/2025-11-23,1,2,1.0867117108479587,2.0599867744795066
NO-ELI,2025-11-22,2025-11-17/2025-11-23,4,0,1.6791711155068423,1.5371280316275961
NO-ELI,2025-11-22,2025-11-17/2025-11-23,2,6,1.2638070538937862,1.740218174941636
NO-ELI,2025-11-22,2025-11-17/2025-11-23,3,0,2.30346231706177,1.0580493204562522
NO-ELI,2025-11-22,2025-11-17/2025-11-23,1,0,1.8890178501437536,0.9601541377468235
NO-ELI,2025-11-23,2025-11-17/2025-11-23,0,3,1.7539524327116194,1.5489297306016039
NO-ELI,2025-11-23,2025-11-17/2025-11-23,0,1,1.199101449883338,1.4363837949008087
NO-ELI,2025-11-23,2025-11-17/2025-11-23,5,0,2.4420014868661806,0.8168489326017816
NO-ELI,2025-11-30,2025-11-24/2025-11-30,3,1,1.8328038999908205,1.3382914301866438
NO-ELI,2025-11-30,2025-11-24/2025-11-30,5,0,2.0213477468774688,0.7394029209345172
NO-ELI,2025-11-30,2025-11-24/2025-11-30,5,1,2.6763446169607756,1.031368695205507
NO-ELI,2025-11-30,2025-11-24/2025-11-30,2,0,1.8418557574492485,1.0734013430393388
NO-ELI,2025-11-30,2025-11-24/2025-11-30,1,4,1.3209367283381288,1.505279140935475
NO-ELI,2025-11-30,2025-11-24/2025-11-30,1,3,0.9407755369485745,1.6489857235616283
NO-ELI,2025-11-30,2025-11-24/2025-11-30,6,0,2.3316040110877703,1.1288141529578246
NO-ELI,2025-11-30,2025-11-24/2025-11-30,1,0,1.7341667231491613,1.7755788338774507
